"rep","method","rr_obs","y_mean_bias","y_mean_abs_err","weight_var","min_weight","max_weight"
50,"oracle_ipw",0.272333333333333,0.130140582591944,0.130140582591944,1.10869616660714,0.305643653842537,12.9096468738367
51,"unweighted",0.274,1.57902905675118,1.57902905675118,0,1,1
51,"standard",0.274,0.487574897167421,0.487574897167421,0.907143765574367,0.165189407143773,8.3482107108027
51,"constrained",0.274,0.487456491671574,0.487456491671574,0.919636970855286,0.274,8.495600576295
51,"oracle_ipw",0.274,-0.0113587981944132,0.0113587981944132,2.3234305584508,0.297094170831881,30.4507211605557
52,"unweighted",0.292333333333333,1.40096257755786,1.40096257755786,0,1,1
52,"standard",0.292333333333333,0.469877945930186,0.469877945930186,0.767557932720743,0.208399428275532,6.14275660172855
52,"constrained",0.292333333333333,0.469835160185871,0.469835160185871,0.775199593013579,0.292333333333333,6.2065767111394
52,"oracle_ipw",0.292333333333333,0.157624468375335,0.157624468375335,1.06955094435886,0.303966761553661,10.5641022591304
53,"unweighted",0.268666666666667,1.43401800360547,1.43401800360547,0,1,1
53,"standard",0.268666666666667,0.271835181385296,0.271835181385296,0.870860340619387,0.176326658763592,10.1919183614672
53,"constrained",0.268666666666667,0.272690098443202,0.272690098443202,0.882990329346202,0.268666666666667,10.4053647215837
53,"oracle_ipw",0.268666666666667,0.0145990734981238,0.0145990734981238,1.3730812880656,0.303137776192677,18.958796673916
54,"unweighted",0.272,1.5723089403738,1.5723089403738,0,1,1
54,"standard",0.272,0.455585425878651,0.455585425878651,0.943718595186696,0.231079187283976,9.12940096650825
54,"constrained",0.272,0.456093974499284,0.456093974499284,0.945769439424704,0.272,9.15969428144863
54,"oracle_ipw",0.272,-0.163056609458336,0.163056609458336,1.94860455661483,0.295088606317446,18.4553867163219
55,"unweighted",0.278666666666667,1.37281989121122,1.37281989121122,0,1,1
55,"standard",0.278666666666667,0.4475965258152,0.4475965258152,0.764253043013925,0.182404706075214,7.54082884601023
55,"constrained",0.278666666666667,0.448576298594642,0.448576298594642,0.774890896901757,0.278666666666667,7.71178830657062
55,"oracle_ipw",0.278666666666667,0.165804087801618,0.165804087801618,0.89110134747331,0.305205830650119,6.54813817302246
56,"unweighted",0.286,1.46751459278276,1.46751459278276,0,1,1
56,"standard",0.286,0.535975928178253,0.535975928178253,0.872759693613073,0.166514819565665,9.28598954504538
56,"constrained",0.286,0.537147666263612,0.537147666263612,0.889777978152449,0.286,9.48517633105944
56,"oracle_ipw",0.286,0.134902222552369,0.134902222552369,1.06545421968113,0.299452294023374,8.57248507058201
57,"unweighted",0.276,1.32089607144227,1.32089607144227,0,1,1
57,"standard",0.276,0.456113556331522,0.456113556331522,0.57955044750033,0.253476207834722,4.94438060847792
57,"constrained",0.276,0.456302558247338,0.456302558247338,0.579794233988279,0.276,4.94660726825369
57,"oracle_ipw",0.276,-0.275805640245921,0.275805640245921,1.94522818502708,0.270013114577649,16.887119127359
58,"unweighted",0.287666666666667,1.31093140565862,1.31093140565862,0,1,1
58,"standard",0.287666666666667,0.365195261680052,0.365195261680052,0.60994278311685,0.270464670277586,6.62806437156784
58,"constrained",0.287666666666667,0.365314474196428,0.365314474196428,0.610980277128052,0.287666666666667,6.64468037838566
58,"oracle_ipw",0.287666666666667,-0.18697289197691,0.18697289197691,1.47554999799246,0.277713896601886,11.7299616465604
59,"unweighted",0.301,1.38024071165808,1.38024071165808,0,1,1
