"rep","K","method","rr_obs","weight_var","min_weight","max_weight","margin_max_abs_err","cov_mae_x","y_mean_abs_err","y_pred_mae"
2,7,"constrained",0.307714285714286,2.02647114292593,0.307714285714286,16.2924084007014,2.39461961371035e-09,0.0116181225538378,0.472048953195037,1.6009583322399
2,8,"standard",0.307714285714286,1.90604886336247,0.190431155978906,15.8192224211855,1.21003207453896e-12,0.0151394803897677,0.376503973570581,1.49493972532136
2,8,"constrained",0.307714285714286,2.06205641089792,0.307714285714286,17.1738489573078,1.26196086913666e-09,0.010575022340505,0.385933603592887,1.49586034193745
2,9,"standard",0.307714285714286,1.95900998174256,0.167505856397573,17.411668833161,1.39988021174986e-12,0.0141991730425726,0.303364969470415,1.4109839975381
2,9,"constrained",0.307714285714286,2.13889873324582,0.307714285714286,19.19563415735,9.42308786555657e-10,0.0100808082608326,0.313667012072577,1.41243336164409
2,10,"standard",0.307714285714286,1.98916001057072,0.155422510400134,15.0108778128136,1.6938672686706e-12,0.0126161489016265,0.251248882537209,1.34088560379735
2,10,"constrained",0.307714285714286,2.18084124996268,0.307714285714286,16.3106366462988,1.02878128238615e-09,0.00872417109542485,0.261498973150109,1.34202441830444
2,11,"standard",0.307714285714286,1.98924230011775,0.154860701146838,14.9087021390624,1.69719793774448e-12,0.0118382263545967,0.249385839870992,1.30361929873754
2,11,"constrained",0.307714285714286,2.1810556772222,0.307714285714286,16.1984003116311,1.77787484734182e-09,0.00849728263986478,0.259786722010349,1.30492687488405
2,12,"standard",0.307714285714286,2.01311721859581,0.142154551704966,13.4436033146067,1.86728410511705e-12,0.0117827263308279,0.20336695986436,1.26171763441127
2,12,"constrained",0.307714285714286,2.22115192591633,0.307714285714286,14.8273759398905,1.28283611511293e-09,0.00865225604709751,0.213360641347572,1.2635682285643
2,13,"standard",0.307714285714286,2.04318310129149,0.134662357100784,14.5215017389804,2.03381755881082e-12,0.0118925297208737,0.164029872574509,1.20632941814165
2,13,"constrained",0.307714285714286,2.26338138322068,0.307714285714286,16.1364476964355,1.00283564785641e-09,0.00889935879423063,0.173400391677592,1.20812202751815
2,14,"standard",0.307714285714286,2.04522915409709,0.124438309723063,15.1392019812811,1.99151806157261e-12,0.0123086104774471,0.126003658610263,1.14825615337441
2,14,"constrained",0.307714285714286,2.2778636200202,0.307714285714286,17.0009216125093,9.874903117435e-10,0.00936351563361,0.133321763425321,1.14982418527544
2,15,"standard",0.307714285714286,2.04654755041899,0.123070725271727,15.2278742603429,1.97120098022197e-12,0.0116859348138683,0.118329977654748,1.11771178012996
2,15,"constrained",0.307714285714286,2.27930312128611,0.307714285714286,17.088283666027,1.23976240384849e-09,0.00913657357417098,0.126447634335914,1.11922768927024
2,16,"standard",0.307714285714286,2.04496116011067,0.120928909006858,14.2956737553605,2.04758432431618e-12,0.0115518476276559,0.102995392368399,1.08405324067363
2,16,"constrained",0.307714285714286,2.2756807458611,0.307714285714286,15.9788957142112,1.83448317647716e-09,0.00910215218725119,0.111262846779217,1.08531906640841
2,17,"standard",0.307714285714286,2.0423588180902,0.11366429918354,15.0429023804208,2.0211610163301e-12,0.0116226553445367,0.0885719248503758,1.06316545258233
2,17,"constrained",0.307714285714286,2.27778568214709,0.307714285714286,16.5150746176822,1.51053580754734e-09,0.00927291066848159,0.0966357618870228,1.06440403219091
2,18,"standard",0.307714285714286,2.05646210855176,0.109797413799,15.5141101657387,2.22821761042269e-12,0.0108270721507778,0.0819255623066999,1.04922729977248
